id,election,party,party_id_source,alliance,seats,vote_share,votes,person,data_source,description,comment,data_json
10140,1053,2737,"""+Europa - Italia in comune - PDE Italia""",,0,3.11,833443,,,,,
10141,1053,465,La Sinistra,,0,1.75,469943,,,,,
10142,1054,270,"PRENEZ LE POUVOIR, LISTE SOUTENUE PAR MARINE LE PEN",,22,23.34,5286939,,,,,
10143,1054,2643,"RENAISSANCE SOUTENUE PAR LA RÉPUBLIQUE EN MARCHE, LE MODEM ET SES PARTENAIRES",,21,22.42,5079015,,,,,
10144,1054,873,EUROPE ÉCOLOGIE,,12,13.48,3055023,,,,,
10145,1054,658,UNION DE LA DROITE ET DU CENTRE,,8,8.48,1920407,,,,,
10146,1054,2644,LA FRANCE INSOUMISE,,6,6.31,1428548,,,,,
10147,1054,1539,ENVIE D'EUROPE ÉCOLOGIQUE ET SOCIALE,,5,6.19,1403170,,,,,
10148,1054,2399,LE COURAGE DE DÉFENDRE LES FRANÇAIS AVEC NICOLAS DUPONT-AIGNAN. DEBOUT LA FRANCE ! - CNIP,,0,3.51,795508,,,,,
10149,1054,2732,LISTE CITOYENNE DU PRINTEMPS EUROPÉEN AVEC BENOÎT HAMON SOUTENUE PAR GÉNÉRATION.S ET DÈME-DIEM 25,,0,3.27,741772,,,,,
10150,1054,2273,LES EUROPÉENS,,0,2.5,566057,,,,,
10151,1054,686,POUR L'EUROPE DES GENS CONTRE L'EUROPE DE L'ARGENT,,0,2.49,564949,,,,,
10152,1054,2733,PARTI ANIMALISTE,,0,2.16,490074,,,,,
10153,1054,2249,URGENCE ÉCOLOGIE,,0,1.82,412136,,,,,
10154,1054,2734,ENSEMBLE POUR LE FREXIT,,0,1.17,265469,,,,,
10156,1055,558,SPD,,16,15.8,5916882,,bwl,,,
10157,1055,772,GRÜNE,,21,20.5,7677071,,bwl,,,
10158,1055,791,DIE LINKE,,5,5.5,2056049,,bwl,,,
10159,1055,2253,AfD,,11,11,4104453,,bwl,,,
10161,1055,543,FDP,,5,5.4,2028594,,bwl,,,
10162,1055,41,FREIE WÄHLER,,2,2.2,806703,,bwl,,,
10163,1055,865,PIRATEN,,1,0.7,243302,,bwl,,,
10164,1055,301,Tierschutzpartei,,1,1.4,542226,,bwl,,,
10165,1055,1235,FAMILIE,,1,0.7,273828,,bwl,,,
10166,1055,2736,ÖDP (Ökologisch-Demokratische Partei),,1,1,369869,,bwl,,,
10167,1055,2649,Die PARTEI,,2,2.4,899079,,bwl,,,
10168,1055,2289,Volt,,1,0.7,249098,,bwl,Volt Germany (Volt Deutschland),,
10169,1056,113,Eesti Reformierakond,,2,26.2,87160,,,,,
10170,1056,1137,Eesti Keskerakond,,1,14.4,47799,,,,,
10171,1056,417,Eesti Konservatiivne Rahvaerakond,,1,12.7,42265,,,,,
10172,1056,1448,Sotsiaaldemokraatlik Erakond,,2,23.3,77375,,,,,
10173,1056,1597,Isamaa,,0,10.3,34188,,,,,
10174,1056,219,Erakond Eestimaa Rohelised,,0,1.8,5824,,,,,
10175,1056,2720,Erakond Eesti 200,,0,3.2,10700,,,,,
10176,1056,2738,Raimond Kaljulaid,,0,6.2,20640,,,,,
10177,1057,2263,ANO 2011,,6,21.18,502343,,,,,
10178,1057,829,Obcanska demokraticka strana,,4,14.54,344885,,,,,
10179,1057,2261,Ceska piratska strana,,3,13.95,330844,,,,,
10180,1057,2,"Koalice STAN, TOP 09",,3,11.65,276220,,,Electoral alliance with Tradition Responsibility Prosperity 09 (Tradice Odpovědnost Prosperita 09) and Mayors and Independents (Starostové a nezávislí),,
10181,1057,2654,Svob.a pr.dem.-T.Okamura (SPD),,2,9.14,216718,,,,,
10182,1057,1245,Krest.demokr.unie-Cs.str.lid.,,2,7.24,171723,,,,,
10183,1057,1173,Komunisticka str.Cech a Moravy,,1,6.94,164624,,,,,
10184,1057,789,Ceska str.socialne demokrat.,,0,3.95,93664,,,,,
10185,1057,2739,HLAS,,0,2.38,56449,,,,,
10186,1062,276,HDZ - Hrvatska demokratska zajednica ,,4,22.72,244076,,,,,
10187,1062,1493,SDP - Socijaldemokratska partija Hrvatske ,,3,18.71,200976,,,,,
10189,1062,2768,Mislav Kolakušić - Independent Mislav Kolakušić ,,1,7.89,84765,,,,,
10190,1062,2612,ŽIVI ZID - Živi zid ,,1,5.66,60847,,,,,
10191,1062,1627,Coal AMS (HL + PGS + HSU + IDS + HSS + GLAS + Demokrati),,1,5.19,55806,,,Electoral alliance: Amsterdam Coalition (Amsterdamska koalicija),,
10192,1062,2615,MOST - Most nezavisnih lista ,,0,4.67,50257,,,,,
10193,1062,2769,Marijana Petir - Independent Marijana Petir ,,0,4.4,47358,,,,,
10194,1062,2770,Coal (NHR + HSP) - Coalition (Neovisni za Hrvatsku + Hrvatska Stranka Prava) ,,0,4.37,46970,,,Electoral alliance with Indepedents for Croatia (Neovisni za Hrvatsku) and Croatian Party of Rights (Hrvatska Stranka Prava),,
10195,1062,2133,SAMOSTALNA DEMOKRATSKA SRPSKA STRANKA - SDSS,,0,2.66,28597,,,,,
10196,1062,1384,HNS - Hrvatska narodna stranka ,,0,2.6,27958,,,,,
10197,1062,2771,"START - Stranka antikorupcije, razvoja i transparentnosti ",,0,2.02,21744,,,,,
10198,1062,2628,Bandić Milan 365 - Bandić Milan 365 - Stranka rada i solidarnosti ,,0,1.97,21175,,,,,
10199,1062,2810,Coal. Zelena ljevica - Coalition Zelena ljevica (Možemo! - politička platforma + Nova ljevica + Održivi razvoj Hrvatske - ORaH) ,,0,1.79,19313,,,,,
10200,1062,2772,Coal (PAMETNO + UK) - Coalition (Pametno + Unija Kvarnera coalition) ,,0,1.4,15074,,,,,
10201,1058,501,N-VA - Nieuw-Vlaamse Alliantie ,,3,14.17,954048,,,,,
10202,1058,993,VI.Belang - Vlaams Belang ,,3,12.05,811169,,,,,
10203,1058,1378,PS - Parti Socialiste ,,2,9.74,655812,,,,,
10204,1058,1110,Open VLD - Open Vlaamse Liberalen en Democraten ,,2,10.07,678051,,,,,
10205,1058,723,CD&V - Christen-Democratisch & Vlaams ,,2,9.17,617651,,,,,
10206,1058,161,ECOLO - Ecologistes Confédérés pour l'Organisation de Luttes Originales ,,2,7.31,492330,,,,,
10207,1058,915,MR - Mouvement Réformateur ,,2,7.06,475338,,,,,
10208,1058,1594,Groen - Groen ,,1,7.81,525908,,,,,
10209,1058,1029,sp.a - Socialistische Partij - Anders ,,1,6.45,434002,,,,,
10210,1058,256,PTB-PVDA - Parti du Travail de Belgique / PVDA-PTB - Partij van de Arbeid van België ,,1,8.42,566274,,,,,
10211,1058,1192,cdH - Centre Démocrate Humaniste ,,2,3.45,232325,,,,,
10212,1058,969,DéFI - Démocrate Fédéraliste Indépendant ,,0,2.15,144555,,,,,
10213,1058,438,PP - Parti Populaire ,,0,1.69,113793,,,,,
10214,1059,1541,GERB/ГЕРБ - Coalition (Grazhdani za evropeysko razvitie na Balgariya + Sayuz na demokratichnite sili,,6,31.07,607194,,,,,
10215,1059,1160,BSP/БСП - Bulgarska sotsialisticheska partiya/Българска социалистическа партия ,,5,24.26,474160,,,,,
10216,1059,1286,DPS/ДПС - Dvizhenie za prava i svobodi/Движение за права и свободи ,,3,16.55,323510,,,,,
10217,1059,2212,VMRO/ВМРО - VMRO - Bulgarsko Natsionalno Dvizhenie / ВМРО - Българско национално движение ,,2,7.36,143830,,,,,
10218,1059,57,Demokratichna Bulgaria/Демократична България - Demokratichna Bulgaria / Демократична България ,,1,6.06,118484,,,,,
10219,1059,2637,Volya/Воля - Volya / Воля ,,0,3.62,70830,,,,,
10220,1059,2211,NFSB/НФСБ - Natsionalen Front za Spasenie na Bulgaria/Национален фронт за спасение на България ,,0,1.15,22421,,,,,
10221,1059,535,ATAKA/АТАКА - Partiya Ataka/Партия Атака ,,0,1.07,20906,,,,,
10222,1074,1013,Österreichische Volkspartei,,7,34.6,1305956,,,,,
10223,1074,973,Sozialdemokratische Partei Österreichs,,5,23.9,903151,,,,,
10224,1074,50,Freiheitliche Partei Österreichs,,3,17.2,650114,,,,,
10225,1074,1429,Die Grünen – Die Grüne Alternative,,2,14.1,532193,,,,,
10226,1074,2255,NEOS – Das Neue Österreich,,1,8.4,319024,,,,,
10227,1074,2651,Europa JETZT - Liste Pilz ,,0,1,39239,,,,,
10229,1075,1575,Dimokratikós Sinayermós,,2,29.02,81539,,,,,
10230,1075,572,Anorthotikó Kómma Ergazómenou Laoú,,2,27.49,77241,,,,,
10231,1075,851,Dimokratikó Kómma,,1,13.8,38756,,,,,
10232,1075,945,Kinima Sosialdimokraton EDEK,,1,10.58,29715,,,,,
10233,1075,1768,Ethniko Laiko Metopo,,0,8.25,23167,,,,,
10234,1075,2741,Dimokratiki Parataxi ,,0,3.8,10673,,,,,
10235,1075,2341,Citizen's Alliance-Kinima Oikologoi Perivallontistoi,,0,3.29,9232,,,Electoral alliance with Citizens's Alliance (Symmaxia) and Ecological and Environmental Movement (Kinima Oikologoi Perivallontistoi)	,,
10236,1075,2784,Giasemi,,0,1.7,4786,,,,,
10237,1060,47,Ν.Δ/N.D. - Νέα Δημοκρατία/New Democracy ,,8,33.12,1873137,,,,,
10238,1060,1592,ΣΥ.ΡΙ.ΖΑ./SY.RΙ.ΖΑ. - Συνασπισμός Ριζοσπαστικής Αριστεράς/Coalition of the Radical Left,,6,23.75,1343595,,,,,
10239,1060,1338,Coal. KINAL/ PASOK + DISI + KIDISO) - Coalition Movement for Change /  Panhellenic Socialist Movement + Democratic Alignment + Movement of Democratic Socialists) ,,2,7.72,436726,,,,,
10240,1060,614,KKE - Κομμουνιστικό Κόμμα Ελλάδας/Communist Party of Greece ,,2,5.35,302603,,,,,
10241,1060,2092,X.A. - Χρυσή Αυγή/Golden Dawn ,,2,4.87,275734,,,,,
10242,1060,2780,ΕΛ/EL - Ελληνική Λύση / Greek Solution ,,1,4.18,236347,,,,,
10243,1060,2742,ΜέΡΑ25/DiEM25 - Μέτωπο Ευρωπαϊκής Ρεαλιστικής Ανυπακοής /European Realistic Disobedience Front ,,0,2.99,169635,,,,,
10244,1060,2596,Πλεύση Ελευθερίας /Course of Freedom - Πλεύση Ελευθερίας /Course of Freedom ,,0,1.61,90927,,,,,
10245,1060,2346,To Potami - Το Ποτάμι/The River ,,0,1.52,85934,,,,,
10246,1060,2165,E.K. - Ένωση Κεντρώων / Union of Centrists ,,0,1.45,82084,,,,,
10247,1060,2744,ELLADA - O ALLOS DROMOS,,0,1.24,70347,,,,,
10248,1060,1179,LAIKOS ORTHODOXOS SYNAGERMOS - PATRIOTIKI RIZOSPASTIKI ENOSI,,0,1.23,69779,,,,,
10249,1076,1970,DK,,4,16.05,557081,,,,,
10250,1076,437,Coal (FIDESZ + KDNP),,,52.56,1824220,,,,,
10251,1076,600,JOBBIK,,1,6.34,220184,,,,,
10252,1076,403,LMP,,0,2.18,75498,,,,,
10253,1076,2660,MKKP,,0,2.62,90912,,,,,
10254,1076,2659,Momentum,,2,9.93,344512,,,,,
10255,1076,1591,Coal (MSZP + PÃ¡rbeszÃ©d),,1,6.61,229551,,,,,
10256,1076,2745,Mi HazÃ¡nk,,0,3.29,114156,,,,,
10257,1069,1120,PSD,,8,22.5,2040765,,,,,
10258,1069,2647,ALDE,,0,4.11,372760,,,,,
10259,1069,1015,PNL,,10,27,2449068,,,,,
10260,1069,948,UDMR,,2,5.26,476777,,,,,
10261,1069,2395,PMP,,2,5.76,522104,,,,,
10262,1069,2746,Pro Romania,,2,6.44,583916,,,,,
10263,1069,2646,Coal. Alliance 2020 (USR+PLUS),,8,22.36,2028236,,,,,"{""seats"": 4}"
10264,1069,2747,Independent candidate: Peter Costea,,0,1.44,131021,,,,,
10265,1069,2748,Independent candidate: George-Nicolae Simion,,0,1.29,117141,,,,,
10266,1069,2749,Independent candidate: Gregoriana Carmen Tudoran,,0,1.11,100669,,,,,
10267,1070,1432,KDH,,1,9.69,95588,,,,,
10268,1070,1460,SaS,,2,9.62,94839,,,,,
10269,1070,1072,SNS,,0,4.09,40330,,,,,
10270,1070,220,SMER-SD,,3,15.72,154996,,,,,
10271,1070,559,SMK-MPK,,0,4.96,48929,,,,,
10272,1070,1759,Coal (OL'aNO + NOVA),,1,5.25,51834,,,,,
10273,1070,1620,MOST-HID,,0,2.59,25562,,,,,
10274,1070,586,ÄSNS,,2,12.07,118995,,,,,
10275,1070,2623,Sme Rodina,,0,3.23,31840,,,,,
10276,1070,2751,Coal (PS + SPOLU),,2,20.11,198255,,,Electoral alliance with TOGETHER – Civic Democracy (SPOLU – občianska demokracia).,,
10279,1070,2750,Krestanská únia,,0,3.85,37974,,,,,
10280,1071,179,Coal (SDS + SLS),,3,26.25,126534,,,Electoral alliance with Slovenian Democratic Party (Slovenska demokratska stranka) and Slovenian People's Party (Slovenska ljudska stranka).,,
10281,1071,706,SD,,2,18.66,89936,,,,,
10282,1071,1587,DeSUS,,0,5.67,27329,,,,,
10283,1071,1047,N.Si,,1,11.12,53621,,,,,
10284,1071,981,SNS,,0,4.01,19347,,,,,
10285,1071,2333,SMC,,0,1.62,7823,,,,,
10286,1071,2337,SAB,,0,4.02,19369,,,,,
10287,1071,2670,LEVICA,,0,6.43,30983,,,,,
10288,1071,2668,LMÅ ,,2,15.44,74431,,,,,
10289,1071,2754,DOM,,0,1.7,8184,,,,,
10290,1071,2755,PoveÅimo se,,0,1.66,7980,,,,,
10292,1071,1619,ZSI,,0,2.22,10706,,,,,
10293,1067,528,PiS,,26,45.38,6192780,,,,,
10295,1067,2600,Kukiz'15,,0,3.69,503564,,,,,
10296,1067,2740,Wiosna,,3,6.06,826975,,,,,
10297,1067,512,Coal KE (PO + PSL + SLD + .N + Z),,22,38.47,5249935,,," Electoral alliance: European Coalition (Koalicja Europejska) with Civic Platform (Platforma Obywatelska), Modern (Nowoczesna), Democratic Left Alliance (Sojusz Lewicy Demokratycznej), Polish People's Party (Polskie Stronnictwo Ludowe) and The Greens (Partia Zieloni).",,
10298,1067,2625,PO + PSL,,0,1.24,168745,,,,,
10299,1068,557,B.E.,,2,10.6,325534,,,,,
10300,1068,1295,CDU (PCP + PEV),,2,7.41,228157,,,,,
10301,1068,725,PS,,9,35.86,1106345,,,,,
10302,1068,1273,PSD,,6,23.6,727207,,,,,
10303,1068,251,CDS-PP,,1,6.65,205111,,,,,
10304,1068,1781,PAN,,1,5.46,168501,,,,,
10305,1068,2756,A,,0,2,61753,,,,,
10306,1068,2374,L,,0,1.96,60575,,,,,
10307,1068,2789,PPM.PPV/CDC,,0,1.6,49496,,,Electoral alliance: Enough (Basta),,"{""alliance"": true}"
10308,1068,2758,NC,,0,1.1,34672,,,,,
10309,1066,984,PN/NP,,2,37.9,98611,,,,,
10310,1066,1003,PL/MLP,,4,54.29,141267,,,,,
10311,1066,2759,PD,,0,2.03,5276,,,,,
10312,1066,1400,IE,,0,3.17,8238,,,,,
10313,1064,1045,TS-LKD - Tevynes sajunga - Lietuvos krikscionys demokratai,,3,19.74,248736,,,,,
10314,1064,1277,LSDP - Lietuvos socialdemokratu partija,,2,15.88,200105,,,,,
10315,1064,191,LVZS - Lietuvos Valstieciu ir Zaliuju Sajunga,,2,12.56,158190,,,,,
10316,1064,581,DP - Darbo partija,,1,8.99,113243,,,,,
10317,1064,482,LRLS - Lietuvos Respublikos liberalu sajudis,,1,6.59,83083,,,,,
10318,1064,2760,VKM-AMT - Visuomeninis rinkimu komitetas „Ausros Maldeikienes traukinys“,,1,6.51,82005,,,,,
10319,1064,28,LLRA-KSS - Lietuvos lenku rinkimų akcija - krikscionisku seimu sajunga,,1,5.5,69347,,,,,
10320,1064,2635,LCP - Lietuvos Centro Partija,,0,5.13,64595,,,,,
10321,1064,2761,VKM-PRPJ - Visuomeninis rinkimu komitetas „Prezidento Rolando Pakso judejimas“,,0,4,50410,,,,,
10322,1064,2762,VKM-VRSV - Visuomeninis rinkimu komitetas „Vytautas Radzvilas: susigrazinkime valstybe!“,,0,3.35,42228,,,,,
10323,1064,1421,TT - Partija Tvarka ir teisingumas,,0,2.73,34442,,,,,
10324,1064,2763,LSDDP - Lietuvos socialdemokrat darbo partija,,0,2.36,29706,,,,,
10325,1064,21,LZP - Lietuvos zaliuju partija,,0,2.27,28562,,,,,
10326,1064,2634,LLS - Lietuvos laisves sajunga (liberalai),,0,1.92,24143,,,,,
10327,1064,2764,VKM-SLVE,,0,1.34,16850,,,,,
10328,1064,2765,LS,,0,1.14,14309,,,,,
10329,1063,1666,JV,,2,26.24,124193,,,,,
10330,1063,521,Coal. NA (TB/LNNK+VL!),,2,16.4,77591,,,,,
10331,1063,1100,Saskaata SDP,,2,17.45,82604,,,,,
10332,1063,466,Coal. ZZS (LZS+LZP),,0,5.34,25252,,,,,
10333,1063,2366,LRA,,0,4.98,23581,,,,,
10334,1063,2717,JKP,,0,4.35,20595,,,,,
10335,1063,2392,Coal. AP! (Latvijas atta sta bai + Par!),,1,12.42,58763,,,,,
10336,1063,1520,LKS,,1,6.24,29546,,,,,
10337,1063,2716,Progresīvie,,0,2.9,13705,,,,,
10338,1072,902,PSOE,,20,32.86,7369789,,,,,
10339,1072,645,PP,,12,20.15,4519205,,,,,
10340,1072,2724,PODEMOS-IU,,6,10.07,2258857,,,Electoral alliance with We Can (Podemos) and United Left (Izquerda Unida).,,
10341,1072,1361,CEUS,,1,2.82,633090,,,"Electoral alliance: Coalition for a Solidary Europe (Coalición por una Europa Solidaria) with Canarian Coalition-Canarian Nationalist Party (Coalición Canaria–Partido Nacionalista Canario), Commitment to Galicia (Compromiso por Galicia), Proposal for the Islands (Proposta per les Illes), Valencian Democrats (Demòcrates Valencians) and Yes to the Future (Geroa Bai).",,
10342,1072,2375,C's,,7,12.17,2731825,,,,,
10343,1072,2605,JUNTS,,2,4.54,1018435,,,,,
10344,1072,2380,VOX,,3,6.21,1393684,,,,,
10345,1072,757,AHORA REPÚBLICAS,,3,5.58,1252139,,,"Electoral alliance: Republics Now (Ahora Repúblicas) with Basque Country Unite (Euskal Herria Bildu), Galician Nationalist Bloc (Bloque Nacionalista Galego), Asturian Group (Andecha Astur), Puyalón, Canarian Nationalist Alternative (Alternativa Nacionalista Canaria), National Congress of the Canaries (Congreso Nacional de las Canarias) and Unity of the People (Unidad del Pueblo).",,
10346,1072,1657,CPE,,0,1.32,296491,,,"Electoral alliance with Commitment Coalition (Coalició Compromís), More for Majorca (Més per Mallorca), En Masse (En Marea), Aragonese Union (Chunta Aragonesista), New Canaries (Nueva Canarias), Castilian Party (Partido Castellano), Caballas Coalition (Coalición Caballas), Coalition for Melilla (Coalición por Melilla), Andalusian People's Initiative (iniciativa), Andalusian Left (IzA) and The Greens of Europe (Los Verdes de Europa).",,
10347,1072,2381,PACMA,,0,1.32,295546,,,,,
10348,1061,280,FF,,1,16.55,277703,,,,,
10349,1061,1393,FG,,4,29.59,496457,,,,,
10350,1061,318,LAB,,0,3.14,52746,,,,,
10351,1061,1573,GP,,2,11.37,190814,,,,,
10352,1061,2217,SF,,1,11.68,196078,,,,,
10353,1061,30,Ind.,,1,15.74,264075,,,,,
10354,1061,2619,SD,,0,1.21,20331,,,,,
10355,1065,310,dei greng/Les Verts,,1,18.91,237215,,,,,
10356,1065,701,LSAP/POSL,,1,12.19,152900,,,,,
10357,1065,967,DP/PD,,2,21.44,268910,,,,,
10358,1065,457,dei Lenk/La gauche,,0,4.83,60648,,,,,
10359,1065,1234,CSV/PCS,,2,21.1,264665,,,,,
10360,1065,1582,ADR/PADR,,0,10.04,125988,,,,,
10361,1065,2256,Piraten/Parti pirate,,0,7.7,96579,,,,,
10362,1065,151,KPL/PCL,,0,1.14,14323,,,,,
10363,1065,2766,Volt/Volt Europe,,0,2.11,26483,,,,,
10364,1062,2185,Coal Hrv. Suverenisti ,,1,8.52,91546,,,Electoral alliance: Croatian Sovereignists (Coalition Hrvatski suverenisti) including Croatian Conservative Party (Hrvatska konzervativna stranka),,
10371,1005,2724,PODEMOS-IU-EQUO,,,,,,mi,,,"{""seats_alliance"": 71}"
10383,1055,2034,DiEM25,,0,0.3,130299,,bwl,,,
10384,1059,2774,Mincho Kuminev,,0,1.18,22992,,,,,
10385,1059,544,NDSV / New Time,,0,1.09,21315,,,,,
10386,1059,2640,Revival,,0,1.04,20319,,,,,
10387,1067,2602,Konfederacja,,0,4.55,621188,,,,,
10388,1061,2621,I4C,,2,7.39,124046,,,,,
10389,1061,2776,SPBP,,0,2.53,38763,,,,,
10390,1057,2779,"ANO, vytrollime europarlament",,0,1.56,37046,,,,,
10391,1078,47,ND,,158,39.85,2251426,,mig,,,
10392,1078,1592,SYRIZA,,86,31.53,1781180,,mig,,,
10393,1078,1338,KIN.AL.,,22,8.1,457527,,mig, Electoral alliance: Movement for Change (Kinima Allagis) with Panhellenic Socialist Movement (Panellinio Sosialistikó Kínima) and Movement of Democratic Socialists (Kinima Dimokraton Sosialiston),,
10395,1078,614,KKE,,15,5.3,299595,,mig,,,
10396,1078,2780,ELLINIKI LYSI,,10,3.7,208806,,mig,,,
10397,1078,2742,MERA25,,9,3.44,194233,,mig,,,
10398,1078,2092,CHRYSI AVGI,,0,2.93,165711,,mig,,,
10399,1078,2596,PLEFSI ELEFTHERIAS,,0,1.46,82673,,mig,,,
10400,1078,2165,EN. KENTROON,,0,1.24,70161,,mig,,,
10401,1077,1629,Socialdemokratiet,,48,25.9,914882,,valgside,,,
10402,1077,211,Radikale Venstre,,16,8.6,304714,,valgside,,,
10403,1077,590,Det Konservative Folkeparti,,12,6.6,233865,,valgside,,,
10404,1077,2781,Nye Borgerlige,,4,2.4,83201,,valgside,,,
10405,1077,1644,SF - Socialistisk Folkeparti,,14,7.7,272304,,valgside,,,
10406,1077,376,Liberal Alliance,,4,2.3,82270,,valgside,,,
10407,1077,1331,Kristendemokraterne,,0,1.7,60944,,valgside,,,
10408,1077,1418,Dansk Folkeparti,,16,8.7,308513,,valgside,,,
10409,1077,2782,Stram Kurs,,0,1.8,63114,,valgside,,,
10410,1077,1605,"Venstre, Danmarks Liberale Parti",,43,23.4,826161,,valgside,,,
10411,1077,306,Endhedslisten - De Rod-Gronne,,13,6.9,245100,,valgside,,,
10412,1077,2567,Alternativet,,5,3,104278,,valgside,,,
10413,1077,1634,GrFa,,,,,,,,,
10418,1070,2783,Kresťanská demokracia - Život a prosperita,,0,2.06,20374,,,,,
10426,1046,2294,COMPROMÍS 2019; PRC,,2,0.86,224948,,mi,"Coalició Compromís (Commitment Coalition) 172,751 votes (0.66%); Partido Regionalista de Cantabria (Regionalist Party of Cantabria) 52,197 votes (0.20%)",,
10430,1079,2725,כחול לבן - בראשות בני גנץ ויאיר לפיד,,33,25.95,1151214,,cec,,,
10431,1079,678,הליכוד בהנהגת בנימין נתניהו לראשות הממשלה,,32,25.1,1113617,,cec,,,
10432,1079,788,"התאחדות הספרדים שומרי התורה תנועתו של מרן הרב עובדיה יוסף זצ""ל	",,9,7.44,330199,,cec,,,
10433,1079,1816,ישראל ביתנו בראשות אביגדור ליברמן	,,8,6.99,310154,,cec,,,
10434,1079,1303,יהדות התורה והשבת אגודת ישראל - דגל התורה	,,7,6.06,268775,,cec,,,
10435,1079,2322,עוצמה יהודית בראשות איתמר בן גביר	,,0,1.88,83609,,cec,,,
10436,1079,732,"הרשימה המשותפת חד""ש, רע""ם, תע""ל, בל""ד	",,13,10.6,470211,,cec,Electoral alliance: Joint List,,
10440,1079,2726,ימינה בראשות איילת שקד הבית היהודי-האיחוד הלאומי-הימין החדש	,,7,5.87,260655,,cec,Electoral alliance: Yamina,,
10444,1079,244,העבודה - גשר בראשות עמיר פרץ ואורלי לוי אבקסיס	,,6,4.8,212782,,cec,Electoral alliance: Labor-Gesher,,
10445,1079,1419,"המחנה הדמוקרטי בהנהגת הורוביץ, שפיר וברק	",,5,4.34,192495,,,"Electoral alliance: Democratic Union with Meretz, Green Movement and Israel Democratic Party",,
10447,1080,1013,ÖVP,,71,37.5,1789417,,bmi,Sebastian Kurz List – The New People's Party (Liste Sebastian Kurz – Die neue Volkspartei),,
10448,1080,973,SPÖ,,40,21.2,1011868,,bmi,,,
10449,1080,50,FPÖ,,31,16.2,772666,,bmi,,,
10450,1080,2255,NEOS,,15,8.1,387124,,bmi,,,
10451,1080,2651,JETZT,,0,1.9,89169,,bmi,,,
10452,1080,1429,GRÜNE,,26,13.9,664055,,bmi,,,
10454,1081,725,PS,,108,38.21,1903687,,cne,,,
10455,1081,1273,PPD/PSD,,79,29.19,1454283,,cne,,,
10456,1081,557,B.E.,,19,10.01,498549,,cne,,,
10457,1081,1295,PCP-PEV,,12,6.66,332018,,cne,,,
10458,1081,251,CDS-PP,,5,4.44,221094,,cne,,,
10459,1081,1781,PAN,,4,3.49,173931,,cne,,,
10460,1081,2374,L,,1,1.14,56940,,cne,,,
10461,1081,2788,IL,,1,1.35,67443,,cne,,,
10462,1081,2789,CH,,1,1.35,67502,,cne,,,
10463,1081,2756,A,,0,0.81,40175,,cne,,,
10464,1082,528,KOMITET WYBORCZY PRAWO I SPRAWIEDLIWOŚĆ,,235,43.59,8051935,,pkw,Informal electoral alliance: Zjednoczona Prawica (United Right),,"{""alliance"": true}"
10465,1082,512,KOALICYJNY KOMITET WYBORCZY KOALICJA OBYWATELSKA PO .N IPL ZIELONI,,134,27.4,5060355,,,Electoral alliance: Civic Coalition (Koalicja Obywatelska),,
10466,1082,629,KOMITET WYBORCZY SOJUSZ LEWICY DEMOKRATYCZNEJ,,24,12.56,2319946,,pkw,Electoral alliance: The Left (Lewica),,
10469,1082,664,KOMITET WYBORCZY POLSKIE STRONNICTWO LUDOWE,,20,8.55,1578523,,,Electoral alliance: Polish Coalition (Koalicja Polska),,
10473,1082,900,KOMITET WYBORCZY WYBORCÓW MNIEJSZOŚĆ NIEMIECKA,,1,0.17,32094,,,,,
10474,1082,2602,KOMITET WYBORCZY KONFEDERACJA WOLNOŚĆ I NIEPODLEGŁOŚĆ,,5,6.81,1256953,,,Electoral alliance: Confederation Liberty and Independence (Konfederacja Wolność i Niepodległość),,
10477,1083,26,FDP,,29,15.11,366303,,bafs,,,
10478,1083,531,CVP,,25,11.38,275842,,bafs,,,
10479,1083,35,SP,,39,16.84,408128,,bafs,,,
10480,1083,750,SVP,,53,25.59,620343,,bafs,,,
10481,1083,602,EVP,,3,2.08,50317,,bafs,,,
10483,1083,1167,PdA/Sol.,,1,1.05,25427,,bafs,,,
10485,1083,569,FGA,,0,0.32,7709,,bafs,,,
10486,1083,141,GPR,,28,13.2,319988,,bafs,,,
10488,1083,1318,EDU,,1,1,24145,,bafs,,,
10489,1083,1500,Lega,,1,0.75,18187,,bafs,,,
10490,1083,308,GLP,,16,7.8,189162,,bafs,,,
10491,1083,1213,BDP,,3,2.44,59206,,bafs,,,
10493,1084,1255,Conservative,,121,34.34,6239227,,ceoc,,,
